1, -- 
2, -- 
3, -- 
4, -- 
5, -- 
6, -- 
7, -- 
8, -- 
9, -- 
10, -- 
11, -- 
12, -- 
13, -- 
14, -- 
15, -- 
16, -- 
17, -- 
18, -- 
19, -- 
20, -- 
21, -- 
22, -- 
23, -- 
37, -- ,ts-cancel,6.0,ts-station,5.7406,ts-config,5.2885,ts-security,5.1184,ts-inside-payment,4.0536,ts-preserve,3.1381,ts-train,2.5652,ts-execute,1.1891,ts-route,0.3656,ts-price,0.0,ts-consign,0.0,ts-ui,0.0,ts-ticketinfo,0.0,ts-notification,-0.013,ts-delivery,-0.5569,ts-contacts,-0.6773,ts-food-map,-1.3087,ts-seat,-1.8195,ts-payment,-4.8122,ts-travel,-5.2114,ts-basic,-5.2929,ts-assurance,-6.0,ts-food,-6.4061,ts-user,-10.2736,ts-order,-29.6572
38, -- ,ts-travel,15.3691,ts-contacts,12.9823,ts-station,6.3156,ts-consign,6.0,ts-rebook,6.0,ts-route,5.9257,ts-payment,5.6336,ts-admin-order,2.2517,ts-train,1.7357,ts-price,1.0,ts-security,0.71,ts-seat,0.2398,ts-user,0.0,ts-admin-user,0.0,ts-assurance,0.0,ts-ui,0.0,ts-preserve,-0.108,ts-execute,-1.2247,ts-notification,-1.2929,ts-food-map,-1.304,ts-auth,-1.4108,ts-basic,-2.1796,ts-config,-2.3828,ts-inside-payment,-2.5418,ts-cancel,-6.0,ts-food,-8.9033,ts-order,-18.07
39, -- ,ts-price,11.0,ts-preserve-other,6.0,ts-execute,1.2593,ts-admin-order,0.6142,ts-notification,0.3456,ts-ticket-office,0.0,ts-consign,0.0,ts-admin-travel,0.0,ts-delivery,0.0,ts-seat,-0.2871,ts-contacts,-0.4612,ts-basic,-1.4387,ts-food,-1.5775,ts-inside-payment,-2.5669,ts-config,-2.6011,ts-payment,-3.0901,ts-station,-3.3342,ts-security,-3.6243,ts-preserve,-4.7127,ts-train,-4.8795,ts-route,-6.2143,ts-travel,-6.8163,ts-order,-11.4142,ts-user,-12.0
40, -- ,ts-food,18.2504,ts-contacts,12.0,ts-assurance,7.0,ts-security,5.6399,ts-delivery,2.0,ts-inside-payment,0.2292,ts-route,0.1755,ts-consign,0.0,ts-basic,-0.361,ts-seat,-0.7071,ts-food-map,-0.8896,ts-order,-1.0,ts-auth,-1.0,ts-ticket-office,-1.0,ts-train,-2.064,ts-config,-2.1187,ts-cancel,-2.6971,ts-notification,-2.8334,ts-execute,-3.1149,ts-payment,-5.4657,ts-price,-6.6381,ts-station,-7.2888,ts-preserve,-7.769,ts-user,-7.8955,ts-travel,-15.6037
41, -- ,ts-order,560.8647,ts-route,318.1308,ts-basic,126.0,ts-travel,125.5195,ts-payment,82.1713,ts-delivery,34.6242,ts-user,23.093,ts-auth,7.0,ts-train,5.5488,ts-food-map,3.2344,ts-admin-travel,3.1625,ts-price,1.9221,ts-consign,1.92,ts-assurance,1.617,ts-execute,0.7663,ts-rebook,0.48,ts-inside-payment,-0.209,ts-food,-1.1184,ts-seat,-1.4285,ts-notification,-2.3374,ts-config,-2.386,ts-preserve,-2.6396,ts-cancel,-5.1306,ts-contacts,-17.9545,ts-station,-17.9701,ts-security,-301683436539.0822
42, -- ,ts-payment,969.5235,ts-order,480.3162,ts-route,372.2537,ts-inside-payment,263.8001,ts-seat,173.97,ts-consign,116.76,ts-security,45.559,ts-travel,30.5334,ts-user,20.5893,ts-price,15.9612,ts-auth,7.435,ts-execute,3.8881,ts-admin-travel,3.6462,ts-basic,1.4048,ts-train,1.1196,ts-config,1.0982,ts-ticketinfo,0.9982,ts-food-map,0.9071,ts-contacts,-2.3184,ts-notification,-2.7992,ts-preserve,-3.4924,ts-food,-4.1581,ts-assurance,-5.7747,ts-preserve-other,-8.04,ts-station,-13.7695,ts-admin-order,-33.7682
43, -- ,ts-order,1015.2489,ts-payment,886.8944,ts-inside-payment,115.1244,ts-user,86.3146,ts-auth,41.1212,ts-travel,40.7507,ts-admin-order,37.1036,ts-route,21.2906,ts-train,16.8726,ts-seat,14.6738,ts-delivery,6.8171,ts-config,4.6697,ts-price,4.3245,ts-ui,3.108,ts-execute,2.4531,ts-consign,1.2667,ts-basic,0.2808,ts-station,-1.1916,ts-security,-1.3198,ts-food,-2.3294,ts-notification,-2.4544,ts-preserve,-3.3479,ts-contacts,-17.8257
44, -- ,ts-travel,142.798,ts-contacts,60.0517,ts-train,33.4785,ts-seat,20.9392,ts-notification,5.5001,ts-price,2.8745,ts-consign,2.7875,ts-payment,2.5107,ts-delivery,1.795,ts-execute,1.3982,ts-route,0.35,ts-inside-payment,0.2376,ts-order,-1.3578,ts-station,-1.9268,ts-config,-2.4712,ts-security,-4.7826,ts-food,-8.2343,ts-user,-12.2884,ts-admin-order,-34.3055
45, -- ,ts-food,9.0,ts-user,8.7912,ts-consign,6.0,ts-security,5.387,ts-train,4.4272,ts-station,4.0,ts-preserve,2.8075,ts-notification,2.2387,ts-price,0.0,ts-cancel,0.0,ts-ticketinfo,0.0,ts-admin-route,0.0,ts-auth,0.0,ts-basic,0.0,ts-admin-travel,0.0,ts-ui,0.0,ts-execute,-2.3942,ts-seat,-3.362,ts-config,-3.4641,ts-preserve-other,-6.0,ts-inside-payment,-6.3199,ts-admin-order,-7.3094,ts-travel,-7.3368,ts-contacts,-7.4084,ts-payment,-10.2929,ts-route,-12.0,ts-order,-16.8907
46, -- ,ts-train,8.5496,ts-notification,3.4807,ts-station,2.9763,ts-config,2.6556,ts-travel,1.0,ts-admin-order,0.3589,ts-execute,0.1101,ts-delivery,0.0,ts-assurance,0.0,ts-preserve-other,0.0,ts-admin-route,0.0,ts-basic,0.0,ts-payment,-0.5516,ts-seat,-0.915,ts-auth,-1.0,ts-inside-payment,-1.0454,ts-user,-3.0,ts-price,-7.4138,ts-order,-14.6652,ts-food,-15.63
47, -- ,ts-travel,676.1018,ts-order,327.2447,ts-inside-payment,256.7089,ts-food,252.272,ts-train,113.548,ts-user,113.1974,ts-security,51.4469,ts-seat,37.6558,ts-config,21.4272,ts-assurance,16.05,ts-price,7.88,ts-admin-order,6.1654,ts-preserve-other,2.0837,ts-rebook,1.92,ts-notification,0.3607,ts-contacts,-0.754,ts-admin-route,-1.2025,ts-preserve,-2.3605,ts-route,-4.9253,ts-delivery,-5.58,ts-consign,-8.7314,ts-auth,-79.6027,ts-station,-87.1347,ts-execute,-236.586,ts-payment,-1261.0031
48, -- ,ts-basic,7219.6647,ts-order,866.3413,ts-inside-payment,33.529,ts-assurance,20.61,ts-ticketinfo,17.2757,ts-config,16.8549,ts-notification,10.4999,ts-rebook,3.48,ts-seat,3.4604,ts-food-map,1.43,ts-security,0.8655,ts-preserve,0.5,ts-auth,-0.1004,ts-price,-0.3484,ts-contacts,-7.3746,ts-food,-22.3194,ts-route,-29.9807,ts-train,-38.7387,ts-user,-120.2675,ts-travel,-161.0721,ts-station,-199.7424,ts-execute,-589.994,ts-payment,-2080.2795
49, -- ,ts-basic,3092.8253,ts-order,861.3099,ts-route,364.9553,ts-food,104.9245,ts-notification,90.5151,ts-seat,43.1422,ts-assurance,13.02,ts-verification-code,2.42,ts-food-map,1.05,ts-security,0.6376,ts-preserve,-1.1813,ts-config,-1.3131,ts-inside-payment,-1.5995,ts-auth,-2.5985,ts-payment,-2.9948,ts-delivery,-3.63,ts-contacts,-7.0443,ts-admin-order,-15.9481,ts-train,-32.5764,ts-price,-61.0288,ts-user,-136.0408,ts-execute,-210.8621,ts-station,-213.1968,ts-travel,-320.4656
50, -- ,ts-payment,6981.9618,ts-order,1046.9729,ts-basic,909.6459,ts-user,213.4012,ts-route,105.74,ts-food,102.1502,ts-assurance,25.08,ts-train,7.8874,ts-consign,7.8332,ts-seat,7.2387,ts-station,4.4314,ts-config,1.7967,ts-food-map,1.51,ts-admin-travel,1.23,ts-preserve,0.58,ts-notification,-1.8601,ts-inside-payment,-3.118,ts-travel,-3.6695,ts-delivery,-4.41,ts-contacts,-7.1293,ts-security,-8.226,ts-execute,-631.8402
51, -- ,ts-travel,1147.6307,ts-order,1127.9618,ts-basic,856.94,ts-route,145.8425,ts-security,66.3613,ts-seat,11.0996,ts-user,2.3288,ts-preserve-other,0.33,ts-price,-1.4343,ts-config,-2.3999,ts-notification,-2.5125,ts-payment,-2.7232,ts-admin-route,-4.3275,ts-train,-9.2165,ts-consign,-11.3725,ts-contacts,-11.6745,ts-admin-order,-13.3249,ts-inside-payment,-16.3105,ts-station,-189.3131,ts-execute,-629.7414
52, -- ,ts-travel,1812.7097,ts-order,902.6683,ts-basic,869.8499,ts-price,103.1429,ts-food,98.5053,ts-route,80.3046,ts-train,62.7276,ts-assurance,52.0567,ts-auth,29.895,ts-ticketinfo,15.9971,ts-config,3.9624,ts-inside-payment,2.3395,ts-consign,-0.6738,ts-admin-order,-1.3404,ts-seat,-1.5881,ts-preserve,-1.7713,ts-notification,-5.5621,ts-contacts,-10.9612,ts-security,-11.0071,ts-station,-160.3809,ts-user,-217.6461,ts-payment,-1384.1898
53, -- ,ts-notification,1339199719276.736,ts-order,1207.0194,ts-basic,847.6667,ts-route,270.1812,ts-seat,225.5948,ts-assurance,14.0867,ts-rebook,13.62,ts-food,11.4488,ts-preserve-other,4.47,ts-delivery,1.5338,ts-verification-code,1.08,ts-preserve,0.8933,ts-config,0.5475,ts-auth,0.404,ts-train,-0.4486,ts-security,-3.727,ts-contacts,-11.9627,ts-price,-12.0364,ts-consign,-15.1123,ts-cancel,-32.16,ts-travel,-146.1409,ts-station,-180.5568,ts-execute,-646.4702
54, -- ,ts-contacts,20.684,ts-seat,18.2275,ts-execute,15.4402,ts-train,12.2439,ts-user,12.0,ts-food,9.1237,ts-security,4.67,ts-order,3.347,ts-preserve,2.0,ts-config,1.7692,ts-notification,1.0,ts-consign,0.8244,ts-basic,0.7737,ts-payment,0.0,ts-ui,0.0,ts-delivery,-1.0,ts-assurance,-1.0,ts-station,-2.5982,ts-price,-7.6824,ts-route,-13.3529,ts-travel,-24.3867
55, -- ,ts-travel,18.4592,ts-food,17.4053,ts-order,11.7486,ts-contacts,8.8345,ts-user,6.8726,ts-payment,6.0,ts-security,3.9658,ts-train,3.4453,ts-basic,1.1253,ts-seat,0.8715,ts-config,0.8124,ts-ticketinfo,0.0,ts-inside-payment,0.0,ts-admin-order,0.0,ts-price,0.0,ts-consign,0.0,ts-auth,0.0,ts-notification,-0.1408,ts-delivery,-0.6436,ts-preserve,-1.3481,ts-assurance,-1.4093,ts-station,-1.8343,ts-execute,-3.8741,ts-preserve-other,-6.0
56, -- ,ts-food,17.1165,ts-travel,10.3595,ts-cancel,6.0,ts-notification,4.3808,ts-ticketinfo,1.0,ts-payment,0.0,ts-admin-order,-0.0,ts-basic,-0.0004,ts-delivery,-0.7385,ts-assurance,-0.9124,ts-auth,-1.0,ts-inside-payment,-1.0,ts-preserve,-1.1424,ts-execute,-1.6283,ts-seat,-2.2021,ts-station,-3.2955,ts-config,-4.6125,ts-security,-5.2732,ts-rebook,-6.0,ts-train,-7.8193,ts-route,-8.2978,ts-contacts,-8.7736,ts-order,-24.5171
57, -- ,ts-ticketinfo,7427.575,ts-travel,135.2145,ts-payment,102.37,ts-price,67.7865,ts-food-map,37.54,ts-security,29.7499,ts-inside-payment,6.555,ts-config,3.9883,ts-seat,2.8634,ts-user,0.415,ts-cancel,0.09,ts-notification,-0.4725,ts-consign,-0.84,ts-delivery,-0.9314,ts-preserve,-1.6559,ts-train,-1.6962,ts-route,-2.87,ts-station,-3.8897,ts-order,-10.8588,ts-food,-12.8655,ts-admin-order,-13.8733,ts-contacts,-24.6914,ts-basic,-71025182762759.05
58, -- ,ts-ticketinfo,7471.225,ts-travel,92.3,ts-price,91.2132,ts-contacts,21.1929,ts-food-map,6.51,ts-preserve,6.5023,ts-train,4.8801,ts-security,4.7902,ts-seat,4.2476,ts-notification,3.4711,ts-consign,2.8667,ts-delivery,1.1888,ts-payment,-0.29,ts-station,-1.1792,ts-config,-1.8251,ts-food,-4.4462,ts-order,-4.6551,ts-assurance,-5.79,ts-execute,-7.6882,ts-basic,-72399770459028.94
59, -- ,ts-user,190.5592,ts-admin-order,147.0225,ts-auth,98.2843,ts-travel,91.3932,ts-contacts,78.9522,ts-seat,13.7494,ts-delivery,8.2881,ts-food-map,4.32,ts-security,3.1376,ts-config,1.3808,ts-station,1.1916,ts-preserve,0.27,ts-food,-0.805,ts-price,-1.0626,ts-execute,-1.1174,ts-inside-payment,-2.3775,ts-train,-3.1001,ts-notification,-5.1182,ts-order,-26.8886,ts-route,-50.5349,ts-basic,-72399770459029.23
60, -- ,ts-travel,157.2427,ts-food,18.4064,ts-order,16.7354,ts-cancel,7.4446,ts-contacts,6.492,ts-consign,5.2,ts-notification,5.143,ts-auth,4.9812,ts-inside-payment,4.9362,ts-preserve,4.56,ts-station,0.7412,ts-config,0.2109,ts-food-map,0.18,ts-payment,-0.805,ts-seat,-0.9781,ts-train,-1.6434,ts-delivery,-2.6733,ts-price,-11.2679,ts-basic,-72399770459027.72
61, -- ,ts-station,727.1533,ts-travel,135.4565,ts-preserve,52.0868,ts-notification,24.3846,ts-delivery,3.9633,ts-consign,1.92,ts-payment,1.86,ts-order,1.7316,ts-config,1.3425,ts-train,1.2981,ts-contacts,0.0364,ts-preserve-other,-5.5789,ts-seat,-5.8454,ts-cancel,-7.8419,ts-execute,-9.2923,ts-inside-payment,-9.43,ts-food,-10.6148,ts-security,-12.4856,ts-basic,-69650595082080.195
62, -- ,ts-contacts,18.8592,ts-station,16.4832,ts-route,13.0,ts-user,12.0,ts-payment,8.0372,ts-security,3.3912,ts-preserve,2.9878,ts-basic,1.718,ts-inside-payment,1.0,ts-assurance,0.0,ts-rebook,0.0,ts-execute,-0.2663,ts-consign,-1.0,ts-auth,-1.0,ts-train,-1.1636,ts-delivery,-1.9999,ts-notification,-2.5795,ts-travel,-2.956,ts-seat,-3.934,ts-config,-4.6929,ts-order,-4.8546,ts-food,-4.9739,ts-price,-11.0
63, -- ,ts-travel,1533.6636,ts-food-map,152.629,ts-config,24.4992,ts-train,16.6275,ts-inside-payment,4.8174,ts-auth,4.0126,ts-verification-code,3.215,ts-consign,2.78,ts-price,1.3654,ts-admin-travel,1.0412,ts-seat,1.0403,ts-rebook,0.44,ts-payment,0.105,ts-route,0.0467,ts-food,-0.4309,ts-preserve,-1.9109,ts-delivery,-3.77,ts-security,-3.895,ts-basic,-6.697,ts-contacts,-7.088,ts-admin-order,-31.3179,ts-station,-6358318670247.834,ts-notification,-26678100087560.715,ts-order,-44651238601974.61
64, -- ,ts-station,49169331927522.195,ts-auth,2766.0388,ts-user,573.4021,ts-basic,105.4093,ts-food,85.3525,ts-ticketinfo,45.0,ts-security,41.0474,ts-config,27.5487,ts-contacts,23.6349,ts-train,8.7248,ts-route,8.0697,ts-seat,7.623,ts-execute,5.6457,ts-verification-code,3.215,ts-preserve-other,1.68,ts-preserve,0.8361,ts-consign,0.7,ts-inside-payment,0.6673,ts-avatar,0.17,ts-rebook,0.01,ts-assurance,-1.5,ts-delivery,-2.055,ts-cancel,-5.6595,ts-notification,-6.0,ts-admin-order,-12.3932,ts-travel,-83.9057,ts-order,-44651238602338.0
65, -- ,ts-station,67607831400372.66,ts-auth,1172.8865,ts-basic,194.8412,ts-config,98.3067,ts-payment,77.8287,ts-train,74.1033,ts-consign,62.63,ts-delivery,25.71,ts-security,23.7389,ts-food,12.155,ts-cancel,12.0,ts-inside-payment,7.5165,ts-food-map,4.9808,ts-preserve-other,4.92,ts-contacts,2.6451,ts-execute,1.8614,ts-rebook,0.44,ts-preserve,-1.598,ts-seat,-1.7323,ts-route,-11.7447,ts-admin-order,-15.5274,ts-user,-89.2463,ts-travel,-205.31,ts-notification,-26678100087679.863,ts-order,-44651238602321.81
66, -- ,ts-station,67607831400059.21,ts-auth,1682.1314,ts-consign,235.82,ts-basic,199.2792,ts-admin-order,114.819,ts-user,79.2926,ts-train,75.0389,ts-contacts,25.413,ts-preserve,23.8675,ts-config,15.5368,ts-food-map,8.1861,ts-ticketinfo,6.6332,ts-preserve-other,1.68,ts-cancel,1.0011,ts-security,0.635,ts-admin-route,0.62,ts-execute,-0.55,ts-delivery,-0.67,ts-notification,-4.7057,ts-route,-11.032,ts-seat,-16.0974,ts-food,-20.7766,ts-payment,-24.4912,ts-travel,-168.2987,ts-order,-44651238602330.28
67, -- ,ts-station,135215662801302.55,ts-basic,95.6663,ts-consign,39.06,ts-admin-order,30.8218,ts-auth,27.7598,ts-cancel,20.6718,ts-rebook,19.6975,ts-execute,17.9107,ts-admin-travel,5.31,ts-ticket-office,5.06,ts-admin-basic-info,4.86,ts-security,1.8475,ts-preserve,1.4558,ts-ticketinfo,0.244,ts-travel,-0.2393,ts-inside-payment,-0.9544,ts-config,-3.0593,ts-train,-6.6977,ts-contacts,-7.3726,ts-food,-7.9106,ts-seat,-17.6808,ts-notification,-26678100087685.45,ts-order,-44651238602345.12
68, -- ,ts-station,141361829292274.06,ts-price,32.7243,ts-preserve-other,20.1012,ts-notification,19.514,ts-consign,13.74,ts-inside-payment,8.42,ts-admin-order,4.266,ts-rebook,3.8562,ts-food,2.7103,ts-auth,1.9461,ts-security,1.4375,ts-basic,0.3681,ts-assurance,0.0686,ts-config,-1.4773,ts-contacts,-2.1955,ts-execute,-3.8621,ts-travel,-7.726,ts-route,-8.0747,ts-seat,-23.4403,ts-train,-27.1078,ts-user,-112.1895,ts-order,-44651238602291.3
69, -- ,ts-station,141361829292238.62,ts-order,126.0,ts-notification,97.0,ts-train,71.3616,ts-verification-code,36.56,ts-auth,20.493,ts-preserve,13.335,ts-execute,9.6178,ts-security,3.7838,ts-admin-basic-info,2.0,ts-basic,1.6518,ts-inside-payment,0.515,ts-price,-0.0776,ts-route,-0.7055,ts-seat,-1.2536,ts-config,-1.3237,ts-cancel,-5.1146,ts-travel,-5.1747,ts-food,-6.0882,ts-contacts,-7.924
70, -- ,ts-station,141361829292269.72,ts-payment,152.94,ts-delivery,93.23,ts-contacts,91.8994,ts-auth,29.595,ts-basic,27.4897,ts-admin-order,16.0761,ts-inside-payment,14.7331,ts-preserve,13.7329,ts-verification-code,9.32,ts-config,5.121,ts-ticketinfo,1.99,ts-admin-user,1.05,ts-travel,0.7578,ts-execute,-0.46,ts-cancel,-2.5948,ts-security,-4.2028,ts-order,-5.0542,ts-train,-7.998,ts-seat,-11.6134,ts-food,-13.7008,ts-notification,-26678100087774.805
71, -- ,ts-station,141361829291978.28,ts-basic,746268889418.7676,ts-security,141.0836,ts-contacts,110.8255,ts-cancel,73.8861,ts-order,38.2495,ts-seat,29.7345,ts-consign,28.188,ts-auth,10.787,ts-ticketinfo,5.482,ts-admin-order,3.448,ts-news,2.72,ts-delivery,2.415,ts-execute,0.23,ts-preserve,-0.1103,ts-notification,-0.782,ts-route,-0.943,ts-config,-5.8934,ts-food,-21.1669,ts-train,-30.3384,ts-travel,-156.9212
72, -- ,ts-station,141361829292020.22,ts-basic,746268889229.8379,ts-assurance,581.1067,ts-travel,378.0654,ts-route,15.9802,ts-admin-user,8.82,ts-cancel,7.18,ts-auth,5.5,ts-execute,1.87,ts-security,1.3527,ts-admin-travel,0.9,ts-news,0.333,ts-payment,0.2925,ts-preserve,0.0159,ts-config,-0.9509,ts-train,-1.2481,ts-food-map,-2.5093,ts-consign,-2.52,ts-contacts,-2.8017,ts-seat,-3.6522,ts-order,-16.3057,ts-notification,-16.9013,ts-food,-27.6033
